order_date,order_year,order_month,order_hour,time_of_day,date_id
2019-09-19,2019,9,4,Night,6926
2019-09-28,2019,9,5,Night,6927
2019-09-25,2019,9,9,Morning,6928
2019-09-08,2019,9,10,Morning,6929
2019-09-16,2019,9,9,Morning,6930
2019-09-01,2019,9,12,Afternoon,6931
2019-09-29,2019,9,12,Afternoon,6932
2019-09-04,2019,9,18,Evening,6933
2019-09-19,2019,9,11,Morning,6934
2019-09-26,2019,9,8,Morning,6935
2019-09-16,2019,9,14,Afternoon,6936
2019-09-14,2019,9,19,Evening,6937
2019-09-10,2019,9,1,Night,6938
2019-09-27,2019,9,11,Morning,6939
2019-09-25,2019,9,1,Night,6940
2019-09-14,2019,9,21,Evening,6941
2019-09-30,2019,9,16,Afternoon,6942
2019-09-09,2019,9,22,Evening,6943
2019-09-07,2019,9,12,Afternoon,6944
2019-09-08,2019,9,18,Evening,6945
2019-09-13,2019,9,2,Night,6946
2019-09-15,2019,9,19,Evening,6947
2019-09-12,2019,9,12,Afternoon,6948
2019-09-17,2019,9,0,Night,6949
2019-09-20,2019,9,13,Afternoon,6950
2019-09-19,2019,9,23,Evening,6951
2019-09-19,2019,9,22,Evening,6952
2019-09-13,2019,9,7,Morning,6953
2019-09-08,2019,9,4,Night,6954
2019-09-30,2019,9,10,Morning,6955
2019-09-16,2019,9,18,Evening,6956
2019-09-22,2019,9,21,Evening,6957
2019-09-13,2019,9,12,Afternoon,6958
2019-09-23,2019,9,23,Evening,6959
2019-09-04,2019,9,21,Evening,6960
2019-09-17,2019,9,6,Morning,6961
2019-09-04,2019,9,8,Morning,6962
2019-09-07,2019,9,1,Night,6963
2019-09-23,2019,9,0,Night,6964
2019-09-19,2019,9,14,Afternoon,6965
2019-09-29,2019,9,16,Afternoon,6966
2019-09-26,2019,9,6,Morning,6967
2019-09-26,2019,9,21,Evening,6968
2019-09-09,2019,9,16,Afternoon,6969
2019-09-17,2019,9,8,Morning,6970
2019-09-22,2019,9,23,Evening,6971
2019-09-21,2019,9,22,Evening,6972
2019-09-20,2019,9,7,Morning,6973
2019-09-25,2019,9,19,Evening,6974
2019-09-06,2019,9,23,Evening,6975
2019-09-06,2019,9,2,Night,6976
2019-09-07,2019,9,18,Evening,6977
2019-09-21,2019,9,12,Afternoon,6978
2019-09-23,2019,9,16,Afternoon,6979
2019-09-22,2019,9,13,Afternoon,6980
2019-09-18,2019,9,12,Afternoon,6981
2019-09-06,2019,9,7,Morning,6982
2019-09-12,2019,9,19,Evening,6983
2019-09-03,2019,9,15,Afternoon,6984
2019-09-27,2019,9,22,Evening,6985
2019-09-10,2019,9,18,Evening,6986
2019-09-13,2019,9,11,Morning,6987
2019-09-15,2019,9,5,Night,6988
2019-09-05,2019,9,1,Night,6989
2019-09-25,2019,9,0,Night,6990
2019-09-20,2019,9,10,Morning,6991
2019-09-03,2019,9,17,Afternoon,6992
2019-09-27,2019,9,0,Night,6993
2019-09-07,2019,9,8,Morning,6994
2019-09-28,2019,9,21,Evening,6995
2019-09-15,2019,9,21,Evening,6996
2019-09-30,2019,9,12,Afternoon,6997
2019-09-28,2019,9,20,Evening,6998
2019-09-16,2019,9,0,Night,6999
2019-09-03,2019,9,9,Morning,7000
2019-09-30,2019,9,22,Evening,7001
2019-09-07,2019,9,5,Night,7002
2019-09-10,2019,9,12,Afternoon,7003
2019-09-18,2019,9,16,Afternoon,7004
2019-09-19,2019,9,15,Afternoon,7005
2019-09-02,2019,9,10,Morning,7006
2019-09-28,2019,9,18,Evening,7007
2019-09-12,2019,9,16,Afternoon,7008
2019-09-06,2019,9,4,Night,7009
2019-09-21,2019,9,14,Afternoon,7010
2019-09-25,2019,9,8,Morning,7011
2019-09-09,2019,9,6,Morning,7012
2019-09-12,2019,9,20,Evening,7013
2019-09-24,2019,9,1,Night,7014
2019-09-12,2019,9,7,Morning,7015
2019-09-12,2019,9,8,Morning,7016
2019-09-18,2019,9,7,Morning,7017
2019-09-27,2019,9,8,Morning,7018
2019-09-30,2019,9,23,Evening,7019
2019-09-14,2019,9,13,Afternoon,7020
2019-09-08,2019,9,6,Morning,7021
2019-09-17,2019,9,13,Afternoon,7022
2019-09-19,2019,9,19,Evening,7023
2019-09-02,2019,9,3,Night,7024
2019-09-16,2019,9,15,Afternoon,7025
2019-09-15,2019,9,20,Evening,7026
2019-09-24,2019,9,3,Night,7027
2019-09-08,2019,9,17,Afternoon,7028
2019-09-04,2019,9,13,Afternoon,7029
2019-09-19,2019,9,8,Morning,7030
2019-09-01,2019,9,17,Afternoon,7031
2019-09-10,2019,9,21,Evening,7032
2019-09-29,2019,9,0,Night,7033
2019-09-26,2019,9,2,Night,7034
2019-09-07,2019,9,16,Afternoon,7035
2019-09-13,2019,9,1,Night,7036
2019-09-21,2019,9,3,Night,7037
2019-09-03,2019,9,1,Night,7038
2019-09-11,2019,9,13,Afternoon,7039
2019-09-20,2019,9,15,Afternoon,7040
2019-09-12,2019,9,5,Night,7041
2019-09-03,2019,9,7,Morning,7042
2019-09-23,2019,9,15,Afternoon,7043
2019-09-02,2019,9,1,Night,7044
2019-09-08,2019,9,5,Night,7045
2019-09-06,2019,9,6,Morning,7046
2019-09-30,2019,9,8,Morning,7047
2019-09-16,2019,9,1,Night,7048
2019-09-18,2019,9,8,Morning,7049
2019-09-11,2019,9,3,Night,7050
2019-09-16,2019,9,23,Evening,7051
2019-09-11,2019,9,8,Morning,7052
2019-09-27,2019,9,2,Night,7053
2019-09-12,2019,9,4,Night,7054
2019-09-23,2019,9,7,Morning,7055
2019-09-23,2019,9,10,Morning,7056
2019-09-13,2019,9,6,Morning,7057
2019-09-27,2019,9,20,Evening,7058
2019-09-12,2019,9,0,Night,7059
2019-09-04,2019,9,22,Evening,7060
2019-09-05,2019,9,23,Evening,7061
2019-09-23,2019,9,9,Morning,7062
2019-09-21,2019,9,21,Evening,7063
2019-09-29,2019,9,7,Morning,7064
2019-09-12,2019,9,2,Night,7065
2019-09-03,2019,9,6,Morning,7066
2019-09-29,2019,9,23,Evening,7067
2019-09-13,2019,9,5,Night,7068
2019-09-23,2019,9,3,Night,7069
2019-09-15,2019,9,0,Night,7070
2019-10-01,2019,10,0,Night,7071
2019-09-16,2019,9,5,Night,7072
2019-09-18,2019,9,0,Night,7073
2019-09-27,2019,9,5,Night,7074
2019-09-23,2019,9,18,Evening,7075
2019-09-11,2019,9,22,Evening,7076
2019-09-19,2019,9,5,Night,7077
2019-09-01,2019,9,18,Evening,7078
2019-09-10,2019,9,5,Night,7079
2019-09-08,2019,9,16,Afternoon,7080
2019-09-30,2019,9,6,Morning,7081
2019-09-05,2019,9,4,Night,7082
2019-09-15,2019,9,9,Morning,7083
2019-09-25,2019,9,3,Night,7084
2019-09-03,2019,9,5,Night,7085
2019-09-07,2019,9,6,Morning,7086
2019-09-15,2019,9,3,Night,7087
2019-09-24,2019,9,9,Morning,7088
2019-09-07,2019,9,7,Morning,7089
2019-09-05,2019,9,3,Night,7090
2019-09-26,2019,9,1,Night,7091
2019-09-20,2019,9,2,Night,7092
2019-09-28,2019,9,1,Night,7093
2019-09-09,2019,9,1,Night,7094
2019-09-27,2019,9,1,Night,7095
2019-09-03,2019,9,2,Night,7096
2019-09-14,2019,9,1,Night,7097
2019-09-19,2019,9,6,Morning,7098
2019-09-30,2019,9,1,Night,7099
2019-09-17,2019,9,17,Afternoon,7100
2019-09-28,2019,9,7,Morning,7101
2019-09-22,2019,9,2,Night,7102
2019-09-25,2019,9,23,Evening,7103
2019-09-22,2019,9,9,Morning,7104
2019-09-24,2019,9,0,Night,7105
2019-09-15,2019,9,1,Night,7106
2019-09-15,2019,9,7,Morning,7107
2019-09-22,2019,9,7,Morning,7108
2019-09-17,2019,9,5,Night,7109
2019-09-07,2019,9,2,Night,7110
2019-09-20,2019,9,5,Night,7111
2019-09-21,2019,9,6,Morning,7112
2019-09-11,2019,9,2,Night,7113
2019-09-10,2019,9,3,Night,7114
2019-09-10,2019,9,4,Night,7115
2019-09-07,2019,9,22,Evening,7116
2019-09-17,2019,9,2,Night,7117
2019-09-19,2019,9,0,Night,7118
2019-09-12,2019,9,1,Night,7119
2019-09-23,2019,9,5,Night,7120
2019-09-15,2019,9,4,Night,7121
2019-09-05,2019,9,5,Night,7122
2019-09-09,2019,9,2,Night,7123
2019-09-04,2019,9,1,Night,7124
2019-09-22,2019,9,1,Night,7125
2019-09-30,2019,9,7,Morning,7126
2019-09-30,2019,9,3,Night,7127
2019-09-29,2019,9,6,Morning,7128
2019-09-29,2019,9,1,Night,7129
2019-09-22,2019,9,8,Morning,7130
2019-09-05,2019,9,6,Morning,7131
2019-09-09,2019,9,3,Night,7132
2019-09-03,2019,9,23,Evening,7133
2019-09-04,2019,9,0,Night,7134
2019-09-18,2019,9,4,Night,7135
2019-09-14,2019,9,6,Morning,7136
2019-09-07,2019,9,3,Night,7137
2019-09-24,2019,9,4,Night,7138
2019-09-14,2019,9,7,Morning,7139
2019-09-06,2019,9,0,Night,7140
2019-09-02,2019,9,4,Night,7141
2019-09-11,2019,9,4,Night,7142
2019-09-21,2019,9,2,Night,7143
2019-09-27,2019,9,6,Morning,7144
2019-09-14,2019,9,4,Night,7145
2019-09-23,2019,9,1,Night,7146
2019-09-30,2019,9,4,Night,7147
2019-09-11,2019,9,6,Morning,7148
2019-09-08,2019,9,3,Night,7149
2019-09-04,2019,9,5,Night,7150
2019-09-15,2019,9,6,Morning,7151
2019-09-28,2019,9,0,Night,7152
2019-09-13,2019,9,4,Night,7153
2019-09-04,2019,9,3,Night,7154
2019-09-20,2019,9,0,Night,7155
2019-09-25,2019,9,5,Night,7156
2019-09-28,2019,9,3,Night,7157
2019-09-19,2019,9,3,Night,7158
2019-09-20,2019,9,1,Night,7159
2019-09-14,2019,9,5,Night,7160
2019-09-04,2019,9,4,Night,7161
2019-09-05,2019,9,2,Night,7162
2019-09-03,2019,9,3,Night,7163
2019-09-25,2019,9,2,Night,7164
2019-09-26,2019,9,5,Night,7165
2019-09-29,2019,9,2,Night,7166
2019-09-22,2019,9,6,Morning,7167
2019-09-08,2019,9,1,Night,7168
2019-09-10,2019,9,2,Night,7169
2019-09-02,2019,9,6,Morning,7170
2019-09-28,2019,9,4,Night,7171
2019-09-11,2019,9,7,Morning,7172
2019-09-25,2019,9,6,Morning,7173
2019-09-02,2019,9,5,Night,7174
2019-09-02,2019,9,2,Night,7175
2019-09-12,2019,9,3,Night,7176
2019-09-09,2019,9,4,Night,7177
2019-09-08,2019,9,2,Night,7178
2019-09-20,2019,9,6,Morning,7179
2019-10-01,2019,10,2,Night,7180
2019-09-30,2019,9,0,Night,7181
2019-09-03,2019,9,4,Night,7182
2019-09-06,2019,9,5,Night,7183
2019-09-26,2019,9,3,Night,7184
2019-09-16,2019,9,6,Morning,7185
2019-09-19,2019,9,2,Night,7186
2019-09-09,2019,9,5,Night,7187
2019-09-15,2019,9,2,Night,7188
2019-09-18,2019,9,2,Night,7189
2019-09-27,2019,9,3,Night,7190
2019-07-26,2019,7,16,Afternoon,7191
2019-07-05,2019,7,8,Morning,7192
2019-07-29,2019,7,12,Afternoon,7193
2019-07-28,2019,7,10,Morning,7194
2019-07-31,2019,7,2,Night,7195
2019-07-03,2019,7,18,Evening,7196
2019-07-21,2019,7,22,Evening,7197
2019-07-17,2019,7,13,Afternoon,7198
2019-07-14,2019,7,21,Evening,7199
2019-07-14,2019,7,13,Afternoon,7200
2019-07-30,2019,7,4,Night,7201
2019-07-02,2019,7,11,Morning,7202
2019-07-20,2019,7,21,Evening,7203
2019-07-05,2019,7,12,Afternoon,7204
2019-07-13,2019,7,20,Evening,7205
2019-07-09,2019,7,2,Night,7206
2019-07-15,2019,7,17,Afternoon,7207
2019-07-31,2019,7,20,Evening,7208
2019-07-04,2019,7,19,Evening,7209
2019-07-20,2019,7,20,Evening,7210
2019-07-18,2019,7,9,Morning,7211
2019-07-24,2019,7,17,Afternoon,7212
2019-07-30,2019,7,13,Afternoon,7213
2019-07-03,2019,7,23,Evening,7214
2019-07-23,2019,7,12,Afternoon,7215
2019-07-04,2019,7,12,Afternoon,7216
2019-07-03,2019,7,9,Morning,7217
2019-07-20,2019,7,17,Afternoon,7218
2019-07-17,2019,7,21,Evening,7219
2019-07-05,2019,7,15,Afternoon,7220
2019-07-02,2019,7,5,Night,7221
2019-07-07,2019,7,10,Morning,7222
2019-07-20,2019,7,23,Evening,7223
2019-07-07,2019,7,22,Evening,7224
2019-07-21,2019,7,21,Evening,7225
2019-07-14,2019,7,22,Evening,7226
2019-07-16,2019,7,9,Morning,7227
2019-07-10,2019,7,8,Morning,7228
2019-07-28,2019,7,17,Afternoon,7229
2019-07-17,2019,7,19,Evening,7230
2019-07-08,2019,7,12,Afternoon,7231
2019-07-06,2019,7,16,Afternoon,7232
2019-07-14,2019,7,18,Evening,7233
2019-07-01,2019,7,14,Afternoon,7234
2019-07-11,2019,7,20,Evening,7235
2019-07-19,2019,7,10,Morning,7236
2019-07-26,2019,7,21,Evening,7237
2019-07-15,2019,7,13,Afternoon,7238
2019-07-11,2019,7,8,Morning,7239
2019-07-04,2019,7,5,Night,7240
2019-07-20,2019,7,9,Morning,7241
2019-07-29,2019,7,9,Morning,7242
2019-07-24,2019,7,20,Evening,7243
2019-07-07,2019,7,12,Afternoon,7244
2019-07-13,2019,7,1,Night,7245
2019-07-14,2019,7,11,Morning,7246
2019-07-24,2019,7,15,Afternoon,7247
2019-07-05,2019,7,17,Afternoon,7248
2019-07-09,2019,7,11,Morning,7249
2019-07-05,2019,7,14,Afternoon,7250
2019-07-09,2019,7,9,Morning,7251
2019-07-18,2019,7,14,Afternoon,7252
2019-07-09,2019,7,19,Evening,7253
2019-07-19,2019,7,16,Afternoon,7254
2019-07-17,2019,7,10,Morning,7255
2019-07-11,2019,7,23,Evening,7256
2019-07-13,2019,7,11,Morning,7257
2019-07-26,2019,7,0,Night,7258
2019-07-28,2019,7,12,Afternoon,7259
2019-07-16,2019,7,0,Night,7260
2019-07-29,2019,7,21,Evening,7261
2019-07-21,2019,7,12,Afternoon,7262
2019-07-05,2019,7,11,Morning,7263
2019-07-31,2019,7,16,Afternoon,7264
2019-07-04,2019,7,9,Morning,7265
2019-07-07,2019,7,20,Evening,7266
2019-07-19,2019,7,18,Evening,7267
2019-07-05,2019,7,10,Morning,7268
2019-07-05,2019,7,18,Evening,7269
2019-07-25,2019,7,21,Evening,7270
2019-07-10,2019,7,18,Evening,7271
2019-07-27,2019,7,16,Afternoon,7272
2019-07-12,2019,7,16,Afternoon,7273
2019-07-21,2019,7,16,Afternoon,7274
2019-07-28,2019,7,3,Night,7275
2019-07-29,2019,7,17,Afternoon,7276
2019-07-19,2019,7,20,Evening,7277
2019-07-29,2019,7,11,Morning,7278
2019-07-13,2019,7,18,Evening,7279
2019-07-09,2019,7,17,Afternoon,7280
2019-07-14,2019,7,2,Night,7281
2019-07-22,2019,7,16,Afternoon,7282
2019-07-06,2019,7,11,Morning,7283
2019-07-12,2019,7,0,Night,7284
2019-07-28,2019,7,7,Morning,7285
2019-07-18,2019,7,12,Afternoon,7286
2019-07-13,2019,7,10,Morning,7287
2019-07-27,2019,7,14,Afternoon,7288
2019-07-10,2019,7,17,Afternoon,7289
2019-07-26,2019,7,14,Afternoon,7290
2019-07-20,2019,7,8,Morning,7291
2019-07-02,2019,7,22,Evening,7292
2019-07-04,2019,7,8,Morning,7293
2019-07-29,2019,7,13,Afternoon,7294
2019-07-08,2019,7,10,Morning,7295
2019-07-07,2019,7,11,Morning,7296
2019-07-31,2019,7,17,Afternoon,7297
2019-07-01,2019,7,18,Evening,7298
2019-07-23,2019,7,14,Afternoon,7299
2019-07-23,2019,7,0,Night,7300
2019-07-25,2019,7,12,Afternoon,7301
2019-07-11,2019,7,16,Afternoon,7302
2019-07-18,2019,7,11,Morning,7303
2019-07-28,2019,7,9,Morning,7304
2019-07-20,2019,7,18,Evening,7305
2019-07-06,2019,7,9,Morning,7306
2019-07-27,2019,7,12,Afternoon,7307
2019-07-31,2019,7,10,Morning,7308
2019-07-21,2019,7,20,Evening,7309
2019-07-03,2019,7,14,Afternoon,7310
2019-07-27,2019,7,11,Morning,7311
2019-07-01,2019,7,10,Morning,7312
2019-07-18,2019,7,20,Evening,7313
2019-07-15,2019,7,23,Evening,7314
2019-07-16,2019,7,15,Afternoon,7315
2019-07-21,2019,7,17,Afternoon,7316
2019-07-24,2019,7,23,Evening,7317
2019-07-09,2019,7,20,Evening,7318
2019-07-06,2019,7,8,Morning,7319
2019-07-28,2019,7,18,Evening,7320
2019-07-14,2019,7,14,Afternoon,7321
2019-07-27,2019,7,17,Afternoon,7322
2019-07-12,2019,7,11,Morning,7323
2019-07-01,2019,7,8,Morning,7324
2019-07-23,2019,7,2,Night,7325
2019-07-20,2019,7,13,Afternoon,7326
2019-07-12,2019,7,19,Evening,7327
2019-07-02,2019,7,21,Evening,7328
2019-07-13,2019,7,19,Evening,7329
2019-07-02,2019,7,20,Evening,7330
2019-07-16,2019,7,8,Morning,7331
2019-07-11,2019,7,13,Afternoon,7332
2019-07-29,2019,7,18,Evening,7333
2019-07-17,2019,7,20,Evening,7334
2019-07-19,2019,7,8,Morning,7335
2019-07-17,2019,7,12,Afternoon,7336
2019-07-18,2019,7,2,Night,7337
2019-07-02,2019,7,15,Afternoon,7338
2019-07-15,2019,7,10,Morning,7339
2019-07-22,2019,7,14,Afternoon,7340
2019-07-10,2019,7,13,Afternoon,7341
2019-07-06,2019,7,13,Afternoon,7342
2019-07-10,2019,7,19,Evening,7343
2019-07-18,2019,7,10,Morning,7344
2019-07-09,2019,7,18,Evening,7345
2019-07-07,2019,7,9,Morning,7346
2019-07-13,2019,7,21,Evening,7347
2019-07-22,2019,7,11,Morning,7348
2019-07-26,2019,7,11,Morning,7349
2019-07-05,2019,7,22,Evening,7350
2019-07-17,2019,7,17,Afternoon,7351
2019-07-20,2019,7,11,Morning,7352
2019-07-11,2019,7,15,Afternoon,7353
2019-07-03,2019,7,13,Afternoon,7354
2019-07-08,2019,7,19,Evening,7355
2019-07-11,2019,7,12,Afternoon,7356
2019-07-23,2019,7,18,Evening,7357
2019-07-29,2019,7,22,Evening,7358
2019-07-29,2019,7,16,Afternoon,7359
2019-07-10,2019,7,16,Afternoon,7360
2019-07-16,2019,7,20,Evening,7361
2019-07-08,2019,7,7,Morning,7362
2019-07-17,2019,7,0,Night,7363
2019-07-25,2019,7,13,Afternoon,7364
2019-07-12,2019,7,20,Evening,7365
2019-07-16,2019,7,1,Night,7366
2019-07-20,2019,7,16,Afternoon,7367
2019-07-08,2019,7,22,Evening,7368
2019-07-05,2019,7,7,Morning,7369
2019-07-26,2019,7,13,Afternoon,7370
2019-07-02,2019,7,13,Afternoon,7371
2019-07-21,2019,7,13,Afternoon,7372
2019-07-04,2019,7,11,Morning,7373
2019-07-18,2019,7,13,Afternoon,7374
2019-07-05,2019,7,6,Morning,7375
2019-07-19,2019,7,19,Evening,7376
2019-07-17,2019,7,9,Morning,7377
2019-07-14,2019,7,8,Morning,7378
2019-07-16,2019,7,11,Morning,7379
2019-07-21,2019,7,7,Morning,7380
2019-07-28,2019,7,20,Evening,7381
2019-07-27,2019,7,21,Evening,7382
2019-07-07,2019,7,21,Evening,7383
2019-07-22,2019,7,10,Morning,7384
2019-07-05,2019,7,20,Evening,7385
2019-07-22,2019,7,9,Morning,7386
2019-07-23,2019,7,21,Evening,7387
2019-07-14,2019,7,10,Morning,7388
2019-07-15,2019,7,21,Evening,7389
2019-07-02,2019,7,14,Afternoon,7390
2019-07-22,2019,7,17,Afternoon,7391
2019-07-15,2019,7,11,Morning,7392
2019-07-22,2019,7,18,Evening,7393
2019-07-14,2019,7,20,Evening,7394
2019-07-16,2019,7,18,Evening,7395
2019-07-31,2019,7,7,Morning,7396
2019-07-10,2019,7,20,Evening,7397
2019-07-23,2019,7,16,Afternoon,7398
2019-07-25,2019,7,23,Evening,7399
2019-07-14,2019,7,23,Evening,7400
2019-07-04,2019,7,13,Afternoon,7401
2019-07-16,2019,7,19,Evening,7402
2019-07-06,2019,7,19,Evening,7403
2019-07-02,2019,7,0,Night,7404
2019-07-07,2019,7,18,Evening,7405
2019-07-23,2019,7,6,Morning,7406
2019-07-21,2019,7,6,Morning,7407
2019-07-21,2019,7,18,Evening,7408
2019-07-08,2019,7,11,Morning,7409
2019-07-28,2019,7,19,Evening,7410
2019-07-17,2019,7,11,Morning,7411
2019-07-31,2019,7,19,Evening,7412
2019-07-24,2019,7,8,Morning,7413
2019-07-01,2019,7,7,Morning,7414
2019-07-15,2019,7,5,Night,7415
2019-07-28,2019,7,6,Morning,7416
2019-07-25,2019,7,20,Evening,7417
2019-07-18,2019,7,15,Afternoon,7418
2019-07-26,2019,7,17,Afternoon,7419
2019-07-02,2019,7,18,Evening,7420
2019-07-24,2019,7,9,Morning,7421
2019-07-30,2019,7,16,Afternoon,7422
2019-07-05,2019,7,16,Afternoon,7423
2019-07-18,2019,7,21,Evening,7424
2019-07-01,2019,7,12,Afternoon,7425
2019-07-15,2019,7,22,Evening,7426
2019-07-09,2019,7,12,Afternoon,7427
2019-07-25,2019,7,22,Evening,7428
2019-07-06,2019,7,23,Evening,7429
2019-07-03,2019,7,8,Morning,7430
2019-07-20,2019,7,22,Evening,7431
2019-07-03,2019,7,21,Evening,7432
2019-07-13,2019,7,6,Morning,7433
2019-07-23,2019,7,8,Morning,7434
2019-07-14,2019,7,16,Afternoon,7435
2019-07-02,2019,7,16,Afternoon,7436
2019-07-03,2019,7,6,Morning,7437
2019-07-23,2019,7,9,Morning,7438
2019-07-17,2019,7,23,Evening,7439
2019-07-23,2019,7,22,Evening,7440
2019-07-29,2019,7,10,Morning,7441
2019-07-01,2019,7,17,Afternoon,7442
2019-07-31,2019,7,11,Morning,7443
2019-07-28,2019,7,11,Morning,7444
2019-07-30,2019,7,21,Evening,7445
2019-07-17,2019,7,22,Evening,7446
2019-07-31,2019,7,18,Evening,7447
2019-07-03,2019,7,19,Evening,7448
2019-07-22,2019,7,23,Evening,7449
2019-07-19,2019,7,12,Afternoon,7450
2019-07-04,2019,7,22,Evening,7451
2019-07-02,2019,7,1,Night,7452
2019-07-14,2019,7,15,Afternoon,7453
2019-07-22,2019,7,0,Night,7454
2019-07-27,2019,7,20,Evening,7455
2019-07-05,2019,7,23,Evening,7456
2019-07-08,2019,7,18,Evening,7457
2019-07-30,2019,7,18,Evening,7458
2019-07-10,2019,7,10,Morning,7459
2019-07-15,2019,7,20,Evening,7460
2019-07-22,2019,7,15,Afternoon,7461
2019-07-06,2019,7,14,Afternoon,7462
2019-07-26,2019,7,18,Evening,7463
2019-07-07,2019,7,17,Afternoon,7464
2019-07-20,2019,7,15,Afternoon,7465
2019-07-24,2019,7,21,Evening,7466
2019-07-09,2019,7,21,Evening,7467
2019-07-01,2019,7,13,Afternoon,7468
2019-07-16,2019,7,14,Afternoon,7469
2019-07-22,2019,7,21,Evening,7470
2019-07-25,2019,7,10,Morning,7471
2019-07-26,2019,7,19,Evening,7472
2019-07-30,2019,7,17,Afternoon,7473
2019-07-06,2019,7,10,Morning,7474
2019-07-01,2019,7,22,Evening,7475
2019-07-18,2019,7,17,Afternoon,7476
2019-07-27,2019,7,23,Evening,7477
2019-07-21,2019,7,10,Morning,7478
2019-07-22,2019,7,12,Afternoon,7479
2019-07-23,2019,7,10,Morning,7480
2019-07-11,2019,7,21,Evening,7481
2019-07-20,2019,7,12,Afternoon,7482
2019-07-27,2019,7,8,Morning,7483
2019-07-24,2019,7,14,Afternoon,7484
2019-07-01,2019,7,23,Evening,7485
2019-07-05,2019,7,1,Night,7486
2019-07-24,2019,7,13,Afternoon,7487
2019-07-01,2019,7,21,Evening,7488
2019-07-24,2019,7,11,Morning,7489
2019-07-08,2019,7,21,Evening,7490
2019-07-15,2019,7,19,Evening,7491
2019-07-24,2019,7,0,Night,7492
2019-07-06,2019,7,12,Afternoon,7493
2019-07-26,2019,7,10,Morning,7494
2019-07-30,2019,7,15,Afternoon,7495
2019-07-03,2019,7,10,Morning,7496
2019-07-03,2019,7,15,Afternoon,7497
2019-07-13,2019,7,17,Afternoon,7498
2019-07-26,2019,7,12,Afternoon,7499
2019-07-27,2019,7,22,Evening,7500
2019-07-16,2019,7,17,Afternoon,7501
2019-07-30,2019,7,9,Morning,7502
2019-07-12,2019,7,10,Morning,7503
2019-07-03,2019,7,11,Morning,7504
2019-07-10,2019,7,23,Evening,7505
2019-07-08,2019,7,6,Morning,7506
2019-07-27,2019,7,10,Morning,7507
2019-07-11,2019,7,17,Afternoon,7508
2019-07-10,2019,7,22,Evening,7509
2019-07-21,2019,7,19,Evening,7510
2019-07-27,2019,7,13,Afternoon,7511
2019-07-05,2019,7,19,Evening,7512
2019-07-06,2019,7,17,Afternoon,7513
2019-07-03,2019,7,12,Afternoon,7514
2019-07-06,2019,7,1,Night,7515
2019-07-27,2019,7,0,Night,7516
2019-07-31,2019,7,0,Night,7517
2019-07-09,2019,7,1,Night,7518
2019-07-06,2019,7,15,Afternoon,7519
2019-07-30,2019,7,10,Morning,7520
2019-07-31,2019,7,13,Afternoon,7521
2019-07-30,2019,7,11,Morning,7522
2019-07-12,2019,7,9,Morning,7523
2019-07-30,2019,7,12,Afternoon,7524
2019-07-09,2019,7,16,Afternoon,7525
2019-07-01,2019,7,19,Evening,7526
2019-07-18,2019,7,8,Morning,7527
2019-07-25,2019,7,16,Afternoon,7528
2019-07-18,2019,7,22,Evening,7529
2019-07-10,2019,7,12,Afternoon,7530
2019-07-13,2019,7,12,Afternoon,7531
2019-07-13,2019,7,22,Evening,7532
2019-07-31,2019,7,22,Evening,7533
2019-07-17,2019,7,1,Night,7534
2019-07-26,2019,7,1,Night,7535
2019-07-02,2019,7,12,Afternoon,7536
2019-07-29,2019,7,20,Evening,7537
2019-07-27,2019,7,5,Night,7538
2019-07-15,2019,7,9,Morning,7539
2019-07-12,2019,7,12,Afternoon,7540
2019-07-15,2019,7,12,Afternoon,7541
2019-07-18,2019,7,18,Evening,7542
2019-07-07,2019,7,13,Afternoon,7543
2019-07-07,2019,7,8,Morning,7544
2019-07-19,2019,7,15,Afternoon,7545
2019-07-26,2019,7,20,Evening,7546
2019-07-08,2019,7,13,Afternoon,7547
2019-07-20,2019,7,6,Morning,7548
2019-07-19,2019,7,13,Afternoon,7549
2019-07-04,2019,7,16,Afternoon,7550
2019-07-16,2019,7,21,Evening,7551
2019-07-28,2019,7,16,Afternoon,7552
2019-07-29,2019,7,15,Afternoon,7553
2019-07-29,2019,7,14,Afternoon,7554
2019-07-22,2019,7,8,Morning,7555
2019-07-05,2019,7,13,Afternoon,7556
2019-07-25,2019,7,15,Afternoon,7557
2019-07-04,2019,7,20,Evening,7558
2019-07-20,2019,7,19,Evening,7559
2019-07-23,2019,7,19,Evening,7560
2019-07-24,2019,7,1,Night,7561
2019-07-13,2019,7,2,Night,7562
2019-07-02,2019,7,19,Evening,7563
2019-07-18,2019,7,19,Evening,7564
2019-07-20,2019,7,7,Morning,7565
2019-07-18,2019,7,5,Night,7566
2019-07-27,2019,7,19,Evening,7567
2019-07-10,2019,7,21,Evening,7568
2019-07-28,2019,7,21,Evening,7569
2019-07-30,2019,7,20,Evening,7570
2019-07-23,2019,7,17,Afternoon,7571
2019-07-23,2019,7,23,Evening,7572
2019-07-11,2019,7,22,Evening,7573
2019-07-13,2019,7,9,Morning,7574
2019-07-30,2019,7,19,Evening,7575
2019-07-11,2019,7,11,Morning,7576
2019-07-06,2019,7,20,Evening,7577
2019-07-26,2019,7,23,Evening,7578
2019-07-11,2019,7,18,Evening,7579
2019-07-27,2019,7,9,Morning,7580
2019-07-31,2019,7,14,Afternoon,7581
2019-07-08,2019,7,17,Afternoon,7582
